Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573412746,"11:46 AM, June 01 2025",Delivered,Zomato Delivery,6km,1 x Just Pepperoni Pizza,,50% off upto Rs.100,649.0,27.95,90.0,0.0,0.0,0.0,586.95,,,,,,12.13,2.3,Correctly,,adaef007dc3f3b1642706c843a7a601f08ef3b9b749217434b78bf6046f89c67
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412747,"12:38 AM, June 28 2025",Delivered,Zomato Delivery,10km,"1 x Makhani Paneer Pizza, 1 x Jamaican Chicken Melt",,Flat Rs.200 off,1058.0,42.9,200.0,0.0,0.0,0.0,900.9,,,,,,10.97,1.1,Correctly,,f334642ba6d56f096d08a257ea00c8cf054be8b54b3aacdb15629cec78243386
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573412748,"10:02 PM, June 10 2025",Delivered,Zomato Delivery,2km,2 x Chicken Pepperoni Pizza,,Buy 1 Get 1 - ₹599.00,599.0,29.95,0.0,0.0,0.0,0.0,628.95,5.0,,,,,31.0,16.9,Correctly,,8bd19080444a16d78e7c23162662ecc28b778644acdc9957ac1ee8813fd48827
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573412749,"10:02 PM, July 06 2025",Delivered,Zomato Delivery,2km,2 x Chicken Pepperoni Pizza,,Buy 1 Get 1 - ₹599.00,599.0,29.95,0.0,0.0,0.0,0.0,628.95,5.0,,,,,31.0,16.9,Correctly,,8bd19080444a16d78e7c23162662ecc28b778644acdc9957ac1ee8813fd48827
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573412750,"10:02 PM, August 22 2025",Delivered,Zomato Delivery,2km,2 x Chicken Pepperoni Pizza,,Buy 1 Get 1 - ₹599.00,599.0,29.95,0.0,0.0,0.0,0.0,628.95,5.0,,,,,31.0,16.9,Correctly,,8bd19080444a16d78e7c23162662ecc28b778644acdc9957ac1ee8813fd48827
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6573412751,"02:55 PM, June 16 2025",Delivered,Zomato Delivery,5km,"1 x Bageecha Pizza, 1 x Peri Peri Grilled Chicken Pizza",,Flat Rs.200 off,1218.0,51.9,180.0,0.0,0.0,0.0,1089.9,,,,,,16.47,9.7,Incorrectly,,7a2f6670ae4d5beec417dee10fadd5afa9625e4bceac104d5e2ddd0d1dbafdc0
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573412752,"11:26 PM, June 06 2025",Delivered,Zomato Delivery,6km,1 x Cheesy Garlic Bread,,Flat Rs.50 off,239.0,9.45,50.0,0.0,0.0,0.0,198.45,,,,,,9.83,9.8,Incorrectly,,80a5264ace8ade94fed98c81f719c6836fea737ee483645aeaf8ec479a8bd4c4
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573412753,"01:25 AM, June 08 2025",Delivered,Zomato Delivery,10km,1 x Bone in Jamaican Grilled Chicken,,Flat 15% off,815.0,35.25,110.03,0.0,0.0,0.0,740.22,,,,,,31.68,17.4,Correctly,,3488bc944684b5a0e470095bbac6187870cc46430d2bc74f7ff7aa6cc36a444a
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6573412754,"04:59 PM, June 04 2025",Delivered,Zomato Delivery,2km,"1 x Murgh Amritsari Seekh Pizza, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹629.00,659.0,32.95,0.0,0.0,0.0,0.0,691.95,,,,,,17.73,0.5,Correctly,,f47ad74f1b8c9d83daee3d14a822fb53eba0f925f598b7b41de2704439d025fc
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573412755,"11:04 PM, June 24 2025",Delivered,Zomato Delivery,5km,1 x Tripple Cheese Pizza,,,569.0,14.23,0.0,284.5,0.0,0.0,298.73,,,,,,10.23,1.0,Correctly,,75539f8f1612dc93d3dbbb5818b58c18c9c826204afd72810ae4445efebbe27e
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573412756,"06:12 PM, June 21 2025",Delivered,Zomato Delivery,1km,"1 x Spinach Sumac Pide, 1 x Masala Paneer Pide",,Buy 1 Get 1 - ₹319.00,329.0,16.45,0.0,0.0,0.0,0.0,345.45,,,,,,13.2,6.4,Correctly,,72d5a015c1bd41ddc19c4d4c8af35bdfedfe5b94b0bbdadf1e10ab4024088c9c
20320607,Swaad,Sector 4,Delhi NCR,6573412757,"01:50 PM, June 24 2025",Delivered,Zomato Delivery,1km,2 x Grilled Chicken Smoky BBQ Tender,,40% off upto Rs.80,620.0,27.0,80.0,0.0,0.0,0.0,567.0,,,,,,14.87,4.4,Correctly,,e69c4003fea41f427cac8096598320bd6c084c4ce4258f706d3640d7f4eaf39e
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573412758,"12:11 PM, June 23 2025",Delivered,Zomato Delivery,6km,1 x Tripple Cheese Pizza,,,769.0,19.23,0.0,384.5,0.0,0.0,403.73,4.0,,,,,18.43,8.3,Correctly,,d696af299305f485ff05b395cf40696da7252ef5a398ae753db790840c8f18e7
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573412759,"12:11 PM, July 17 2025",Delivered,Zomato Delivery,6km,1 x Tripple Cheese Pizza,,,769.0,19.23,0.0,384.5,0.0,0.0,403.73,4.0,,,,,18.43,8.3,Correctly,,d696af299305f485ff05b395cf40696da7252ef5a398ae753db790840c8f18e7
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573412760,"12:11 PM, August 21 2025",Delivered,Zomato Delivery,6km,1 x Tripple Cheese Pizza,,,769.0,19.23,0.0,384.5,0.0,0.0,403.73,4.0,,,,,18.43,8.3,Correctly,,d696af299305f485ff05b395cf40696da7252ef5a398ae753db790840c8f18e7
21309083,Swaad,Sector 135,Delhi NCR,6573412761,"11:10 PM, June 04 2025",Delivered,Zomato Delivery,1km,"1 x Angara Aloo Tuk Tuki, 1 x Grilled Chicken Angara Tender",,,578.0,28.9,0.0,0.0,0.0,0.0,606.9,,,,,,29.7,7.2,Correctly,,80bb2a2a6482e74920163154808c1884982c54b44586cc98957cd6abf157157d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573412762,"12:38 PM, June 02 2025",Delivered,Zomato Delivery,8km,"1 x Bageecha Pizza, 1 x Peri Peri Paneer Pizza, 1 x Masala Paneer Pide",,,1947.0,77.38,0.0,399.5,0.0,0.0,1624.88,,,,,,17.4,0.5,Correctly,,c4ede505b6b7fba9c5d686b8f05ee66656121ada624406b8a6670d1f98fdc400
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573412763,"10:42 PM, June 11 2025",Delivered,Zomato Delivery,2km,1 x Murgh Amritsari Seekh Pide,,50% off upto Rs.100,349.0,12.45,100.0,0.0,0.0,0.0,261.45,,,,,,9.42,0.5,Correctly,,f803cdf7a01a62b9edae906d346ca5e554f6e8329d6c923e605d0507a2debefb
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6573412764,"09:52 PM, June 22 2025",Delivered,Zomato Delivery,3km,"1 x Pepperoni Garlic Bread, 1 x Murgh Amritsari Garlic Bread",,60% off upto Rs.120,568.0,23.45,99.0,0.0,0.0,0.0,492.45,,,,,,20.8,8.7,Correctly,,d396609d4d31a7d10a458ba9b88a86564976117b49ff47adee4f8a969baecb0b
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6573412765,"09:52 PM, July 30 2025",Delivered,Zomato Delivery,3km,"1 x Pepperoni Garlic Bread, 1 x Murgh Amritsari Garlic Bread",,60% off upto Rs.120,568.0,23.45,99.0,0.0,0.0,0.0,492.45,,,,,,20.8,8.7,Correctly,,d396609d4d31a7d10a458ba9b88a86564976117b49ff47adee4f8a969baecb0b
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6573412766,"09:52 PM, August 02 2025",Delivered,Zomato Delivery,3km,"1 x Pepperoni Garlic Bread, 1 x Murgh Amritsari Garlic Bread",,60% off upto Rs.120,568.0,23.45,99.0,0.0,0.0,0.0,492.45,,,,,,20.8,8.7,Correctly,,d396609d4d31a7d10a458ba9b88a86564976117b49ff47adee4f8a969baecb0b
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6573412767,"07:55 PM, June 07 2025",Delivered,Zomato Delivery,1km,"1 x Murgh Amritsari Garlic Bread, 1 x Pepperoni Garlic Bread",,Buy 1 Get 1 - ₹279.00,289.0,14.45,0.0,0.0,0.0,0.0,303.45,,,,,,14.9,1.9,Correctly,,0470fccc5d6644d709a1c3fd76a3ed9f2f23d802d7c861f17ca6413ddd8ead61
20320607,Swaad,Sector 4,Delhi NCR,6573412768,"01:36 PM, June 11 2025",Delivered,Zomato Delivery,3km,"1 x Grilled Chicken Smoky BBQ Tender, 1 x Bone in Kabuli Grilled Chicken",,,895.0,44.75,0.0,0.0,0.0,0.0,939.75,,,,,,20.77,6.2,Correctly,,27d117a54f402182bab334809dc05387e54c327ac805af829d09eafd528e2d3f
20882713,Swaad,DLF Phase 1,Delhi NCR,6573412769,"11:16 PM, June 30 2025",Delivered,Zomato Delivery,2km,"1 x Salted Crisper Fries, 1 x AAC Signature Fries, 1 x Bone in Jamaican Grilled Chicken, 1 x Fried Chicken Classic Tenders + AAC Signature Fries",,Buy 1 Get 1 - ₹489.00,664.0,33.2,0.0,0.0,0.0,0.0,697.2,,,,,,29.51,10.0,Incorrectly,,07c7a2ff4bec9178608df5b2c9424c623ed291664f49060c00c2dbc98a7b59e6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573412770,"04:19 PM, June 03 2025",Delivered,Zomato Delivery,7km,"1 x Margherita Pizza, 1 x Peri Peri Paneer Pizza",,Buy 1 Get 1 - ₹459.00,579.0,28.95,0.0,0.0,0.0,0.0,607.95,,,,,,23.13,3.5,Correctly,,c784265a2942a5701bd77eeb45bda7486552bd9e976e368804cc147aed5bf32b
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412771,"08:19 PM, June 30 2025",Delivered,Zomato Delivery,6km,2 x Chilli Cheese Garlic Bread,,Buy 1 Get 1 - ₹259.00,259.0,12.95,0.0,0.0,0.0,0.0,271.95,1.0,,,,,29.47,,Correctly,,8c74800e350267d2c0ad423567c294f66f3e71c88523f75ed0fddfc883ba63b7
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412772,"08:19 PM, July 18 2025",Delivered,Zomato Delivery,6km,2 x Chilli Cheese Garlic Bread,,Buy 1 Get 1 - ₹259.00,259.0,12.95,0.0,0.0,0.0,0.0,271.95,1.0,,,,,29.47,,Correctly,,8c74800e350267d2c0ad423567c294f66f3e71c88523f75ed0fddfc883ba63b7
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412773,"08:19 PM, August 27 2025",Delivered,Zomato Delivery,6km,2 x Chilli Cheese Garlic Bread,,Buy 1 Get 1 - ₹259.00,259.0,12.95,0.0,0.0,0.0,0.0,271.95,1.0,,,,,29.47,,Correctly,,8c74800e350267d2c0ad423567c294f66f3e71c88523f75ed0fddfc883ba63b7
20320607,Swaad,Sector 4,Delhi NCR,6573412774,"06:09 PM, June 08 2025",Delivered,Zomato Delivery,3km,"1 x Grilled Chicken Angara Tender, 1 x Fried Chicken Peri Peri Tender",,50% off upto Rs.100,635.0,26.75,100.0,0.0,0.0,0.0,561.75,,,,,,11.28,1.5,Correctly,,30a12f3b5323cd09af3db16723bb0cfa4f0218e782833b63d6d858714a967e39
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412775,"12:17 AM, June 11 2025",Delivered,Zomato Delivery,5km,"1 x Peri Peri Fries, 1 x Pepperoni Garlic Bread",,,656.0,32.8,0.0,0.0,0.0,0.0,688.8,,,,,,21.92,21.0,Correctly,,1f2967316d389dc7a3aee4aae16c2e294ca9e31e674f7fc872e85613e4521f49
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412776,"12:17 AM, July 19 2025",Delivered,Zomato Delivery,5km,"1 x Peri Peri Fries, 1 x Pepperoni Garlic Bread",,,656.0,32.8,0.0,0.0,0.0,0.0,688.8,,,,,,21.92,21.0,Correctly,,1f2967316d389dc7a3aee4aae16c2e294ca9e31e674f7fc872e85613e4521f49
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412777,"12:17 AM, August 09 2025",Delivered,Zomato Delivery,5km,"1 x Peri Peri Fries, 1 x Pepperoni Garlic Bread",,,656.0,32.8,0.0,0.0,0.0,0.0,688.8,,,,,,21.92,21.0,Correctly,,1f2967316d389dc7a3aee4aae16c2e294ca9e31e674f7fc872e85613e4521f49
20882713,Swaad,DLF Phase 1,Delhi NCR,6573412778,"06:00 PM, June 09 2025",Delivered,Zomato Delivery,2km,2 x Grilled Chicken Peri Peri Tender,,50% off upto Rs.100,620.0,27.0,80.0,0.0,0.0,0.0,567.0,,,,,,14.13,0.8,Correctly,,5fd1dbac114936c7019ea99f6d951b4f80e6f7397f000e86dc328cd62842337c
20882713,Swaad,DLF Phase 1,Delhi NCR,6573412779,"06:00 PM, July 19 2025",Delivered,Zomato Delivery,2km,2 x Grilled Chicken Peri Peri Tender,,50% off upto Rs.100,620.0,27.0,80.0,0.0,0.0,0.0,567.0,,,,,,14.13,0.8,Correctly,,5fd1dbac114936c7019ea99f6d951b4f80e6f7397f000e86dc328cd62842337c
20882713,Swaad,DLF Phase 1,Delhi NCR,6573412780,"06:00 PM, August 12 2025",Delivered,Zomato Delivery,2km,2 x Grilled Chicken Peri Peri Tender,,50% off upto Rs.100,620.0,27.0,80.0,0.0,0.0,0.0,567.0,,,,,,14.13,0.8,Correctly,,5fd1dbac114936c7019ea99f6d951b4f80e6f7397f000e86dc328cd62842337c
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412781,"12:12 AM, June 14 2025",Delivered,Zomato Delivery,6km,"1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread",,Flat Rs.200 off,1077.0,45.95,158.0,0.0,0.0,0.0,964.95,,,,,,15.98,1.3,Correctly,,3ccbb732d50e77e54dd2593043683edb5715423f5b69733c863d98eb726dfe97
20554001,swaad,Greater Kailash 2 (GK2),Delhi NCR,6573412782,"06:43 PM, June 25 2025",Delivered,Zomato Delivery,4km,"1 x Grilled Chicken Jamaican Tender, 1 x Bone in Kabuli Grilled Chicken",,Buy 1 Get 1 - ₹310.00,310.0,15.5,0.0,0.0,0.0,0.0,325.5,,,,,,17.17,0.8,Correctly,,d3e780fb5055a81081ba3511b122a229571a56596347da4c4f7e9edca2a06b91
20554001,swaad,Greater Kailash 2 (GK2),Delhi NCR,6573412783,"06:43 PM, July 14 2025",Delivered,Zomato Delivery,4km,"1 x Grilled Chicken Jamaican Tender, 1 x Bone in Kabuli Grilled Chicken",,Buy 1 Get 1 - ₹310.00,310.0,15.5,0.0,0.0,0.0,0.0,325.5,,,,,,17.17,0.8,Correctly,,d3e780fb5055a81081ba3511b122a229571a56596347da4c4f7e9edca2a06b91
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412784,"11:06 PM, June 21 2025",Delivered,Zomato Delivery,6km,"1 x OG Cheese Pide, 1 x Masala Paneer Pide",,Buy 1 Get 1 - ₹319.00,349.0,17.45,0.0,0.0,0.0,0.0,366.45,,,,,,19.82,14.3,Correctly,Non-refunded complaint,409982a5355ae294a3cece7a57508e82b64c6e2c8fb65a8aa7043f001d911e85
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412785,"11:06 PM, July 20 2025",Delivered,Zomato Delivery,6km,"1 x OG Cheese Pide, 1 x Masala Paneer Pide",,Buy 1 Get 1 - ₹319.00,349.0,17.45,0.0,0.0,0.0,0.0,366.45,,,,,,19.82,14.3,Correctly,Non-refunded complaint,409982a5355ae294a3cece7a57508e82b64c6e2c8fb65a8aa7043f001d911e85
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412786,"11:06 PM, August 15 2025",Delivered,Zomato Delivery,6km,"1 x OG Cheese Pide, 1 x Masala Paneer Pide",,Buy 1 Get 1 - ₹319.00,349.0,17.45,0.0,0.0,0.0,0.0,366.45,,,,,,19.82,14.3,Correctly,Non-refunded complaint,409982a5355ae294a3cece7a57508e82b64c6e2c8fb65a8aa7043f001d911e85
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573412787,"12:40 AM, June 28 2025",Delivered,Zomato Delivery,2km,1 x Bone in Jamaican Grilled Chicken,,50% off upto Rs.100,310.0,11.0,90.0,0.0,0.0,0.0,231.0,,,,,,5.5,7.9,Incorrectly,,b2411e0fa0fee99a49035ea16d18fd0cdb16746f0b1235d77452c8b26110fa69
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412788,"07:49 PM, June 02 2025",Delivered,Zomato Delivery,6km,2 x Murgh Amritsari Seekh Melt,,Flat Rs.200 off,958.0,37.9,200.0,0.0,0.0,0.0,795.9,,,,,,12.12,0.8,Correctly,,0b970ca81e1ee0cc1605728efee847489d207ad186a934aeda54536baf845621
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412789,"07:49 PM, July 28 2025",Delivered,Zomato Delivery,6km,2 x Murgh Amritsari Seekh Melt,,Flat Rs.200 off,958.0,37.9,200.0,0.0,0.0,0.0,795.9,,,,,,12.12,0.8,Correctly,,0b970ca81e1ee0cc1605728efee847489d207ad186a934aeda54536baf845621
21309083,Swaad,Sector 135,Delhi NCR,6573412790,"07:06 PM, June 05 2025",Delivered,Zomato Delivery,4km,"1 x Grilled Chicken Smoky BBQ Tender, 1 x Fried Chicken Angara Tender, 1 x Grilled Chicken Jamaican Tender",,,945.0,47.25,0.0,0.0,0.0,0.0,992.25,5.0,,,,,16.4,1.1,Correctly,,102897745c7327cb0420f57d81dfe16108d2f9e6102b899bf32f70ed3aca99df
21309083,Swaad,Sector 135,Delhi NCR,6573412791,"07:06 PM, July 05 2025",Delivered,Zomato Delivery,4km,"1 x Grilled Chicken Smoky BBQ Tender, 1 x Fried Chicken Angara Tender, 1 x Grilled Chicken Jamaican Tender",,,945.0,47.25,0.0,0.0,0.0,0.0,992.25,5.0,,,,,16.4,1.1,Correctly,,102897745c7327cb0420f57d81dfe16108d2f9e6102b899bf32f70ed3aca99df
21309083,Swaad,Sector 135,Delhi NCR,6573412792,"07:06 PM, August 21 2025",Delivered,Zomato Delivery,4km,"1 x Grilled Chicken Smoky BBQ Tender, 1 x Fried Chicken Angara Tender, 1 x Grilled Chicken Jamaican Tender",,,945.0,47.25,0.0,0.0,0.0,0.0,992.25,5.0,,,,,16.4,1.1,Correctly,,102897745c7327cb0420f57d81dfe16108d2f9e6102b899bf32f70ed3aca99df
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412793,"05:46 PM, June 13 2025",Delivered,Zomato Delivery,<1km,1 x Peri Peri Grilled Chicken Pizza,,,619.0,30.95,0.0,0.0,0.0,0.0,649.95,,,,,,19.15,9.6,Incorrectly,,6a2832433ceb91377b461e01affc5d938a8cb89b90649284412fdb778418a20a
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412794,"05:46 PM, July 20 2025",Delivered,Zomato Delivery,<1km,1 x Peri Peri Grilled Chicken Pizza,,,619.0,30.95,0.0,0.0,0.0,0.0,649.95,,,,,,19.15,9.6,Incorrectly,,6a2832433ceb91377b461e01affc5d938a8cb89b90649284412fdb778418a20a
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412795,"10:34 PM, June 23 2025",Delivered,Zomato Delivery,6km,"1 x Murgh Amritsari Seekh Pide, 1 x Chilli Cheese Garlic Bread",,Buy 1 Get 1 - ₹259.00,349.0,17.45,0.0,0.0,0.0,0.0,366.45,,,,,,12.95,6.2,Correctly,,a088ddd1c420d62db83ee049dbea105c0e193de859a227cf88b6ad3222dd7682
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412796,"10:34 PM, July 21 2025",Delivered,Zomato Delivery,6km,"1 x Murgh Amritsari Seekh Pide, 1 x Chilli Cheese Garlic Bread",,Buy 1 Get 1 - ₹259.00,349.0,17.45,0.0,0.0,0.0,0.0,366.45,,,,,,12.95,6.2,Correctly,,a088ddd1c420d62db83ee049dbea105c0e193de859a227cf88b6ad3222dd7682
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573412797,"10:34 PM, August 14 2025",Delivered,Zomato Delivery,6km,"1 x Murgh Amritsari Seekh Pide, 1 x Chilli Cheese Garlic Bread",,Buy 1 Get 1 - ₹259.00,349.0,17.45,0.0,0.0,0.0,0.0,366.45,,,,,,12.95,6.2,Correctly,,a088ddd1c420d62db83ee049dbea105c0e193de859a227cf88b6ad3222dd7682
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573412798,"09:42 PM, June 21 2025",Delivered,Zomato Delivery,2km,1 x Grilled Chicken Angara Boneless Breast,,60% off upto Rs.120,445.0,16.25,120.0,0.0,0.0,0.0,341.25,,,,,,17.03,3.3,Correctly,,a4d6b1d93a627a168fc2f5d5dc73f4aa6e32c023df6728c4e1cc76bb5df59aa7
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573412799,"09:42 PM, July 13 2025",Delivered,Zomato Delivery,2km,1 x Grilled Chicken Angara Boneless Breast,,60% off upto Rs.120,445.0,16.25,120.0,0.0,0.0,0.0,341.25,,,,,,17.03,3.3,Correctly,,a4d6b1d93a627a168fc2f5d5dc73f4aa6e32c023df6728c4e1cc76bb5df59aa7
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573412800,"09:42 PM, August 12 2025",Delivered,Zomato Delivery,2km,1 x Grilled Chicken Angara Boneless Breast,,60% off upto Rs.120,445.0,16.25,120.0,0.0,0.0,0.0,341.25,,,,,,17.03,3.3,Correctly,,a4d6b1d93a627a168fc2f5d5dc73f4aa6e32c023df6728c4e1cc76bb5df59aa7
20320607,Swaad,Sector 4,Delhi NCR,6573412801,"08:35 PM, June 01 2025",Delivered,Zomato Delivery,6km,1 x Fried Chicken Peri Peri Tender,,50% off upto Rs.100,325.0,12.25,80.0,0.0,0.0,0.0,257.25,,,,,,13.58,0.4,Correctly,,adb836593feb6a427522168272c0d4fa508ab2ecdbf4e58aadcdd6ff8cceaf1a
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573412802,"10:09 PM, June 25 2025",Delivered,Zomato Delivery,2km,1 x Peri Peri Chicken Melt,,50% off upto Rs.100,499.0,20.45,90.0,0.0,0.0,0.0,429.45,,,,,,9.28,0.7,Correctly,,86b38687a89099ee6525af4ed1bdaf48484a91d7cb930dfefebf7266d3193c79
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6573412803,"03:08 PM, June 07 2025",Delivered,Zomato Delivery,1km,"1 x Indian Masala Cripser Fries, 1 x Fried Chicken Strips",,Buy 1 Get 1 - ₹189.00,199.0,9.95,0.0,0.0,0.0,0.0,208.95,,,,,,16.95,5.8,Correctly,,ba5ae86407edd6e41b11fb4b7b5274d1eb387018f0b59f1410aeca4931ce9537
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6573412804,"03:08 PM, July 16 2025",Delivered,Zomato Delivery,1km,"1 x Indian Masala Cripser Fries, 1 x Fried Chicken Strips",,Buy 1 Get 1 - ₹189.00,199.0,9.95,0.0,0.0,0.0,0.0,208.95,,,,,,16.95,5.8,Correctly,,ba5ae86407edd6e41b11fb4b7b5274d1eb387018f0b59f1410aeca4931ce9537
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6573412805,"03:08 PM, August 07 2025",Delivered,Zomato Delivery,1km,"1 x Indian Masala Cripser Fries, 1 x Fried Chicken Strips",,Buy 1 Get 1 - ₹189.00,199.0,9.95,0.0,0.0,0.0,0.0,208.95,,,,,,16.95,5.8,Correctly,,ba5ae86407edd6e41b11fb4b7b5274d1eb387018f0b59f1410aeca4931ce9537
20320607,Swaad,Sector 4,Delhi NCR,6573412806,"11:36 PM, June 26 2025",Delivered,Zomato Delivery,8km,1 x Bone in Peri Peri Grilled Chicken,,,585.0,29.25,0.0,0.0,0.0,0.0,614.25,,,,,,19.98,0.9,Correctly,,c9b73c2d5508b902c612067606881efd0b563f733c8c68874ba6a1302c5a85aa
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573412807,"09:02 PM, June 29 2025",Delivered,Zomato Delivery,1km,1 x Chilli Cheese Garlic Bread,,,259.0,12.95,0.0,0.0,0.0,0.0,271.95,,,,,,11.33,3.9,Correctly,,03ce6813f72f683f7fc26e388a61d0d1135736387c5cbfbf37d78403d641297e
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573412808,"02:26 AM, June 06 2025",Delivered,Zomato Delivery,4km,"1 x Makhani Paneer Pizza, 1 x Masala Paneer Pide",,Buy 1 Get 1 - ₹319.00,579.0,28.95,0.0,0.0,0.0,0.0,607.95,,,,,,12.62,1.8,Correctly,,b7166831bff3069e482cbb15e1cf00570a353bc3598efc4b553bb577197e6c7c
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573412809,"02:35 AM, June 28 2025",Delivered,Zomato Delivery,6km,1 x Bone in Peri Peri Grilled Chicken,,Flat Rs.80 off,310.0,11.5,80.0,0.0,0.0,0.0,241.5,,,,,,10.63,0.7,Correctly,,7a6c26963f4a2a157004454e50dcffbad5037250a7b8597f34bbf3cb54a7e941
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573412810,"01:47 AM, June 07 2025",Delivered,Zomato Delivery,5km,"1 x Masala Paneer Pide, 1 x Spinach Sumac Pide","Order: please properly pack in good packing.
and send some cutlery. and disposal plates",Buy 1 Get 1 - ₹319.00,329.0,16.45,0.0,0.0,0.0,0.0,345.45,,,,,,14.22,4.6,Correctly,,0ec0691627b0b39bc3e2494f54dc99f7e5bc2ff7f2b2bf8bb0b18869bf6da797
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573412811,"01:47 AM, July 16 2025",Delivered,Zomato Delivery,5km,"1 x Masala Paneer Pide, 1 x Spinach Sumac Pide","Order: please properly pack in good packing.
and send some cutlery. and disposal plates",Buy 1 Get 1 - ₹319.00,329.0,16.45,0.0,0.0,0.0,0.0,345.45,,,,,,14.22,4.6,Correctly,,0ec0691627b0b39bc3e2494f54dc99f7e5bc2ff7f2b2bf8bb0b18869bf6da797
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573412812,"01:47 AM, August 16 2025",Delivered,Zomato Delivery,5km,"1 x Masala Paneer Pide, 1 x Spinach Sumac Pide","Order: please properly pack in good packing.
and send some cutlery. and disposal plates",Buy 1 Get 1 - ₹319.00,329.0,16.45,0.0,0.0,0.0,0.0,345.45,,,,,,14.22,4.6,Correctly,,0ec0691627b0b39bc3e2494f54dc99f7e5bc2ff7f2b2bf8bb0b18869bf6da797
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573412813,"07:40 PM, June 07 2025",Delivered,Zomato Delivery,2km,"1 x Margherita Pizza, 1 x Peri Peri Chicken Melt",,Buy 1 Get 1 - ₹489.00,499.0,24.95,0.0,0.0,0.0,0.0,523.95,5.0,,,,,18.62,0.6,Correctly,,2f71594c6a581334fa16eb09d22b4450836441f07e56a8a1efd496e62ab40944
